timestamp,holiday,tavg,tmin,tmax,prcp_x,snow,wspd_x,wpgt_x,pres_x,temp,dwpt,rhum,prcp_y,wspd_y,wpgt_y,pres_y,tsun,event_name,market_day,special_friday,value
2024-02-11 17:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,7.3,5.4,88.0,0.0,3.6,20.2,999.3,0.0,,0,0,50.57142857142857
2024-02-11 18:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,6.8,5.4,91.0,0.0,3.6,18.0,1000.6,0.0,,0,0,39.714285714285715
2024-02-11 19:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,5.7,5.3,97.0,0.0,0.0,10.4,1001.3,0.0,,0,0,36.42857142857143
2024-02-11 20:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,6.8,4.6,86.0,0.0,3.6,18.0,1001.6,0.0,,0,0,31.142857142857142
2024-02-11 21:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,6.9,4.0,82.0,0.0,3.6,16.2,1002.4,0.0,,0,0,15.375
2024-02-11 22:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,6.0,4.2,88.0,0.0,3.6,9.4,1002.8,0.0,,0,0,10.428571428571429
2024-02-11 23:00:00,,7.1,5.3,10.2,10.4,0.0,4.4,32.8,996.6,5.8,4.1,89.0,0.0,0.0,19.1,1003.1,0.0,,0,0,8.285714285714286
2024-02-12 00:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.8,4.6,92.0,0.0,3.6,15.1,1003.3,0.0,,0,0,8.0
2024-02-12 01:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.5,4.5,93.0,0.5,3.6,17.3,1003.7,0.0,,0,0,8.0
2024-02-12 02:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.4,4.2,86.0,0.1,3.6,19.1,1003.5,0.0,,0,0,8.0
2024-02-12 03:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.6,4.2,91.0,0.2,3.6,22.2,1003.8,,,0,0,8.0
2024-02-12 04:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.4,4.4,93.0,1.5,0.0,18.5,1004.1,,,0,0,8.0
2024-02-12 05:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.6,4.4,92.0,1.1,3.6,10.4,1004.8,0.0,,0,0,8.0
2024-02-12 06:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.2,4.4,88.0,1.5,3.6,9.7,1004.9,0.0,,0,0,11.0
2024-02-12 07:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.8,4.8,93.0,1.4,0.0,11.2,1005.6,0.0,,0,0,62.75
2024-02-12 08:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,5.6,4.9,95.0,0.1,0.0,9.0,1006.3,0.0,,0,0,148.28571428571428
2024-02-12 09:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.6,5.1,90.0,0.2,3.6,10.4,1006.6,0.0,,0,0,216.85714285714286
2024-02-12 10:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,7.4,4.9,84.0,0.0,0.0,8.6,1006.9,0.0,,0,0,287.42857142857144
2024-02-12 11:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,8.1,4.7,79.0,0.0,3.6,7.2,1006.8,0.0,,0,0,235.14285714285714
2024-02-12 12:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,9.0,3.4,68.0,0.2,3.6,10.1,1006.4,4.0,,0,0,190.625
2024-02-12 13:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,8.8,4.0,72.0,0.3,7.2,11.2,1006.6,2.0,,0,0,196.28571428571428
2024-02-12 14:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,7.8,4.6,80.0,0.2,3.6,7.6,1007.1,0.0,,0,0,211.85714285714286
2024-02-12 15:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,8.1,3.9,75.0,0.0,3.6,7.2,1007.9,0.0,,0,0,205.42857142857142
2024-02-12 16:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,8.3,3.9,74.0,0.0,0.0,7.2,1008.7,0.0,,0,0,186.28571428571428
2024-02-12 17:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,7.0,3.4,78.0,0.2,7.2,19.1,1010.0,0.0,,0,0,129.5
2024-02-12 18:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,7.0,3.4,78.0,0.9,7.2,14.0,1011.1,0.0,,0,0,105.0
2024-02-12 19:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,4.4,3.7,95.0,0.9,3.6,12.6,1013.4,0.0,,0,0,120.0
2024-02-12 20:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,3.8,3.1,95.0,1.1,5.4,9.0,1014.4,0.0,,0,0,123.14285714285714
2024-02-12 21:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.7,4.4,85.0,0.3,3.6,6.8,1014.6,0.0,,0,0,114.28571428571429
2024-02-12 22:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.8,3.8,81.0,0.0,3.6,8.3,1015.2,0.0,,0,0,99.375
2024-02-12 23:00:00,,6.6,3.8,9.0,10.7,0.0,3.2,22.2,1007.5,6.0,4.0,87.0,0.5,3.6,9.0,1016.1,0.0,,0,0,80.28571428571429
2024-02-13 00:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.3,3.6,89.0,0.4,0.0,7.2,1017.3,0.0,,0,0,61.285714285714285
2024-02-13 01:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.4,4.0,91.0,0.0,0.0,7.2,1018.0,0.0,,0,0,36.285714285714285
2024-02-13 02:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.9,3.7,86.0,0.1,3.6,9.0,1018.7,0.0,,0,0,23.285714285714285
2024-02-13 03:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.7,3.0,83.0,0.6,3.6,9.3,1019.2,,,0,0,13.625
2024-02-13 04:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.1,3.8,91.0,0.2,3.6,16.7,1020.2,,,0,0,13.0
2024-02-13 05:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,5.3,4.4,94.0,0.4,3.6,8.6,1020.6,0.0,,0,0,12.714285714285714
2024-02-13 06:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,4.9,4.0,94.0,0.5,3.6,6.8,1020.7,0.0,,0,0,16.142857142857142
2024-02-13 07:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,4.2,3.9,98.0,0.3,3.6,8.3,1021.4,0.0,,0,0,58.0
2024-02-13 08:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,4.7,4.4,98.0,0.0,3.6,9.0,1021.8,13.0,,0,0,141.125
2024-02-13 09:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,7.5,3.4,75.0,0.0,3.6,7.2,1021.5,60.0,,0,0,194.0
2024-02-13 10:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,8.4,3.8,73.0,0.0,0.0,17.6,1021.5,60.0,,0,0,217.71428571428572
2024-02-13 11:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,9.2,4.0,70.0,0.0,3.6,12.2,1021.3,56.0,,0,0,203.42857142857142
2024-02-13 12:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,9.8,3.5,65.0,0.0,3.6,11.2,1021.1,59.0,,0,0,130.71428571428572
2024-02-13 13:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,10.0,2.8,61.0,0.0,7.2,11.5,1021.0,59.0,,0,0,105.75
2024-02-13 14:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,10.0,1.9,57.0,0.0,7.2,12.6,1020.6,60.0,,0,0,98.0
2024-02-13 15:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,10.1,1.5,55.0,0.0,7.2,10.4,1020.7,60.0,,0,0,92.71428571428571
2024-02-13 16:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,9.8,1.9,58.0,0.0,3.6,6.8,1020.6,60.0,,0,0,78.14285714285714
2024-02-13 17:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,6.4,1.7,72.0,0.0,5.0,6.1,1022.1,20.0,,0,0,59.142857142857146
2024-02-13 18:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,2.5,-0.1,83.0,0.0,5.8,9.0,1022.7,0.0,,0,0,52.0
2024-02-13 19:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,2.0,-1.1,80.0,0.0,7.2,8.3,1022.6,0.0,,0,0,54.857142857142854
2024-02-13 20:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,0.6,-2.1,82.0,0.0,7.9,7.6,1022.4,0.0,,0,0,53.142857142857146
2024-02-13 21:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,-0.2,-3.1,81.0,0.0,9.4,16.6,1022.5,0.0,,0,0,37.42857142857143
2024-02-13 22:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,-0.1,-3.5,78.0,0.0,10.1,14.0,1022.7,0.0,,0,0,23.571428571428573
2024-02-13 23:00:00,,5.8,-0.2,10.1,3.0,0.0,4.6,17.6,1020.7,-0.1,-4.2,74.0,0.0,10.4,11.2,1023.1,0.0,,0,0,14.875
2024-02-14 00:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,0.4,-4.1,72.0,0.0,10.8,23.4,1023.7,0.0,,0,0,12.142857142857142
2024-02-14 01:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,0.7,-4.9,66.0,0.0,10.8,36.0,1023.8,0.0,,0,0,12.0
2024-02-14 02:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,1.2,-5.3,62.0,0.0,9.7,34.2,1024.1,0.0,,0,0,12.0
2024-02-14 03:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,0.6,-5.6,63.0,0.0,9.4,18.5,1024.1,,,0,0,12.0
2024-02-14 04:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,0.5,-5.7,63.0,0.0,9.4,27.8,1024.5,,,0,0,11.75
2024-02-14 05:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,1.4,-5.5,60.0,0.0,9.7,32.8,1024.6,0.0,,0,0,11.0
2024-02-14 06:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,3.2,-5.5,53.0,0.0,9.4,27.4,1024.9,0.0,,0,0,15.428571428571429
2024-02-14 07:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,3.6,-4.6,55.0,0.0,9.7,33.1,1025.2,0.0,,1,0,62.714285714285715
2024-02-14 08:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,4.8,-2.5,59.0,0.0,9.7,28.4,1025.7,0.0,,1,0,143.28571428571428
2024-02-14 09:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,8.5,0.0,55.0,0.0,8.3,34.9,1025.2,4.0,,1,0,241.375
2024-02-14 10:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,7.7,-0.8,55.0,0.0,3.6,37.4,1025.1,0.0,,1,0,304.2857142857143
2024-02-14 11:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,9.2,-0.4,51.0,0.0,3.6,29.2,1024.9,0.0,,1,0,265.5
2024-02-14 12:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,10.6,-0.9,45.0,0.0,0.0,29.5,1024.4,13.0,,1,0,223.14285714285714
2024-02-14 13:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,12.3,-2.7,35.0,0.0,3.6,17.3,1023.7,11.0,,0,0,212.71428571428572
2024-02-14 14:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,12.9,-2.2,35.0,0.0,7.2,9.0,1023.6,35.0,,0,0,228.25
2024-02-14 15:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,13.3,2.8,49.0,0.0,3.6,7.9,1023.6,23.0,,0,0,224.71428571428572
2024-02-14 16:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,11.7,1.9,51.0,0.0,0.0,7.9,1023.3,23.0,,0,0,181.85714285714286
2024-02-14 17:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,9.9,3.4,64.0,0.0,3.6,9.0,1023.8,0.0,,0,0,132.71428571428572
2024-02-14 18:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,8.3,2.9,69.0,0.0,0.0,11.2,1024.4,0.0,,0,0,94.28571428571429
2024-02-14 19:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,6.9,3.3,78.0,0.0,3.6,9.0,1024.7,0.0,,0,0,81.57142857142857
2024-02-14 20:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,6.7,3.7,81.0,0.0,3.6,9.7,1024.8,0.0,,0,0,67.28571428571429
2024-02-14 21:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,6.6,3.7,82.0,0.0,3.6,12.6,1024.5,0.0,,0,0,50.285714285714285
2024-02-14 22:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,6.3,4.1,86.0,0.0,3.6,13.7,1024.2,0.0,,0,0,38.714285714285715
2024-02-14 23:00:00,,6.1,-0.1,13.3,0.0,0.0,6.1,37.4,1024.3,6.8,3.6,80.0,0.0,3.6,13.7,1023.9,0.0,,0,0,26.571428571428573
2024-02-15 00:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,6.5,4.2,85.0,0.0,0.0,15.5,1023.9,0.0,,0,0,20.5
2024-02-15 01:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,5.8,4.0,88.0,0.0,0.0,22.7,1024.2,0.0,,0,0,15.142857142857142
2024-02-15 02:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,5.7,3.5,86.0,0.0,3.6,19.8,1024.1,0.0,,0,0,11.142857142857142
2024-02-15 03:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,4.6,3.3,91.0,0.0,3.6,16.7,1024.0,,,0,0,11.0
2024-02-15 04:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,3.8,2.5,91.0,0.0,3.6,16.7,1024.1,,,0,0,11.0
2024-02-15 05:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,2.9,1.6,91.0,0.0,3.6,16.7,1024.2,,,0,0,11.375
2024-02-15 06:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,2.4,1.2,92.0,0.0,3.6,16.7,1024.1,,,0,0,14.857142857142858
2024-02-15 07:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,2.3,1.4,94.0,0.0,0.0,9.7,1024.2,0.0,,0,0,49.142857142857146
2024-02-15 08:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,4.5,2.8,89.0,0.0,3.6,11.2,1023.6,30.0,,0,0,122.14285714285714
2024-02-15 09:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,9.3,3.1,65.0,0.0,3.6,7.9,1021.8,60.0,,0,0,179.5
2024-02-15 10:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,11.3,3.1,57.0,0.0,3.6,7.6,1020.6,60.0,,0,0,217.42857142857142
2024-02-15 11:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,13.2,3.3,51.0,0.0,3.6,6.8,1019.5,60.0,,0,0,209.71428571428572
2024-02-15 12:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,13.2,6.5,64.0,0.0,7.2,14.0,1018.8,51.0,,0,0,179.42857142857142
2024-02-15 13:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,11.2,5.1,66.0,0.0,7.2,14.0,1018.6,20.0,,0,0,189.14285714285714
2024-02-15 14:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,11.7,5.3,65.0,0.0,7.2,9.4,1018.1,39.0,,0,0,217.0
2024-02-15 15:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,12.5,4.9,60.0,0.0,3.6,7.6,1017.3,32.0,,0,0,214.625
2024-02-15 16:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,11.5,4.7,63.0,0.0,0.0,6.5,1017.3,0.0,,0,0,186.85714285714286
2024-02-15 17:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,12.3,6.8,69.0,0.0,3.6,6.5,1017.0,0.0,,0,0,149.85714285714286
2024-02-15 18:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,9.3,6.2,81.0,0.0,5.4,7.2,1017.0,0.0,,0,0,101.14285714285714
2024-02-15 19:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,8.5,5.4,81.0,0.0,8.3,8.3,1016.8,0.0,,0,0,110.75
2024-02-15 20:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,6.4,4.9,90.0,0.0,3.6,6.8,1017.7,0.0,,0,0,88.14285714285714
2024-02-15 21:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,6.6,5.1,90.0,0.0,3.6,7.9,1017.5,0.0,,0,0,61.857142857142854
2024-02-15 22:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,6.0,4.6,91.0,0.0,3.6,10.1,1017.7,0.0,,0,0,42.714285714285715
2024-02-15 23:00:00,,7.8,2.3,13.2,0.0,0.0,3.7,22.7,1020.7,6.1,4.6,90.0,0.0,3.6,11.2,1017.9,0.0,,0,0,21.857142857142858
2024-02-16 00:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,5.7,0.8,71.0,0.0,9.7,5.8,1016.6,0.0,,0,0,10.285714285714286
2024-02-16 01:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,6.2,4.8,91.0,0.0,3.6,7.6,1017.5,0.0,,0,0,8.25
2024-02-16 02:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,5.9,4.7,92.0,0.0,3.6,8.6,1017.8,0.0,,0,0,8.0
2024-02-16 03:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,5.1,4.2,94.0,0.0,0.0,10.4,1017.6,0.0,,0,0,8.0
2024-02-16 04:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,2.9,-1.7,72.0,0.0,7.2,7.6,1018.1,0.0,,0,0,8.0
2024-02-16 05:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,4.9,4.3,96.0,0.0,3.6,7.2,1018.3,0.0,,0,0,8.0
2024-02-16 06:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,4.5,3.9,96.0,0.0,3.6,3.6,1018.6,0.0,,0,0,10.5
2024-02-16 07:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,4.2,3.5,95.0,0.0,3.6,7.9,1019.2,0.0,,0,0,55.857142857142854
2024-02-16 08:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,6.4,4.2,86.0,0.0,3.6,8.3,1019.2,32.0,,0,0,126.28571428571429
2024-02-16 09:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,9.4,4.6,72.0,0.0,3.6,12.2,1018.9,46.0,,0,0,186.57142857142858
2024-02-16 10:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,10.5,4.4,66.0,0.0,0.0,12.2,1018.8,10.0,,0,0,229.85714285714286
2024-02-16 11:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,12.6,6.0,64.0,0.0,0.0,8.3,1018.8,1.0,,0,0,209.0
2024-02-16 12:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,13.7,5.3,57.0,0.0,3.6,7.2,1018.7,0.0,,0,0,170.0
2024-02-16 13:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,15.2,6.7,57.0,0.0,3.6,12.6,1018.4,19.0,,0,0,174.42857142857142
2024-02-16 14:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,16.1,6.8,54.0,0.0,3.6,13.7,1018.1,47.0,,0,0,205.14285714285714
2024-02-16 15:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,16.8,7.4,54.0,0.0,3.6,12.2,1018.1,39.0,,0,0,214.57142857142858
2024-02-16 16:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,15.5,7.5,59.0,0.0,7.2,11.5,1018.8,0.0,,0,0,192.5
2024-02-16 17:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,14.0,8.4,69.0,0.0,0.0,10.1,1019.6,0.0,,0,0,165.42857142857142
2024-02-16 18:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,12.8,9.1,78.0,0.0,0.0,8.3,1020.6,0.0,,0,0,170.42857142857142
2024-02-16 19:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,12.1,8.9,81.0,0.0,0.0,7.9,1021.5,0.0,,0,0,292.85714285714283
2024-02-16 20:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,11.6,9.5,87.0,0.0,3.6,9.0,1022.1,0.0,,0,0,354.0
2024-02-16 21:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,11.6,10.5,93.0,0.0,0.0,7.9,1022.6,0.0,,0,0,351.57142857142856
2024-02-16 22:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,10.7,9.5,92.0,0.0,3.6,7.2,1023.2,0.0,,0,0,310.14285714285717
2024-02-16 23:00:00,,9.8,2.9,16.8,0.0,0.0,3.1,13.7,1019.1,10.8,9.4,91.0,0.0,0.0,11.2,1023.9,0.0,,0,0,257.14285714285717
2024-02-17 00:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.7,9.8,94.0,0.2,0.0,12.6,1024.8,0.0,,0,0,190.14285714285714
2024-02-17 01:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.2,9.7,97.0,0.1,0.0,8.3,1025.2,0.0,,0,0,96.42857142857143
2024-02-17 02:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.1,7.7,91.0,0.0,2.9,9.7,1026.0,0.0,,0,0,59.75
2024-02-17 03:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.1,9.9,99.0,0.0,3.6,13.0,1026.0,0.0,,0,0,30.714285714285715
2024-02-17 04:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.2,10.0,99.0,0.4,3.6,11.5,1026.5,0.0,,0,0,24.0
2024-02-17 05:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.3,9.0,98.0,0.2,2.9,9.4,1027.9,0.0,,0,0,23.0
2024-02-17 06:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.0,9.8,99.0,0.0,3.6,5.8,1027.8,0.0,,0,0,24.0
2024-02-17 07:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.7,9.7,100.0,0.0,0.0,13.7,1028.5,0.0,,1,0,30.375
2024-02-17 08:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.9,9.7,99.0,0.2,0.0,6.1,1029.2,0.0,,1,0,81.14285714285714
2024-02-17 09:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.0,9.8,99.0,0.0,0.0,6.5,1030.0,0.0,,1,0,197.71428571428572
2024-02-17 10:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.4,10.4,100.0,0.9,3.6,10.8,1030.7,0.0,,1,0,325.42857142857144
2024-02-17 11:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,10.4,10.2,99.0,1.0,3.6,14.4,1031.4,0.0,,1,0,376.7142857142857
2024-02-17 12:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.8,9.7,99.0,0.2,3.6,9.4,1031.7,0.0,,1,0,332.5
2024-02-17 13:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.7,9.6,99.0,0.2,3.6,13.3,1032.2,0.0,,0,0,246.0
2024-02-17 14:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.9,9.7,99.0,0.1,3.6,10.8,1032.0,0.0,,0,0,214.14285714285714
2024-02-17 15:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.8,9.7,99.0,0.0,3.6,9.7,1032.5,0.0,,0,0,172.71428571428572
2024-02-17 16:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.8,9.3,97.0,0.0,5.4,7.2,1033.3,0.0,,0,0,120.85714285714286
2024-02-17 17:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.4,9.3,99.0,0.6,3.6,4.0,1033.6,0.0,,0,0,74.875
2024-02-17 18:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,9.2,9.1,99.0,0.0,3.6,7.2,1034.2,0.0,,0,0,74.42857142857143
2024-02-17 19:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,8.9,8.9,100.0,0.3,3.6,13.7,1034.4,0.0,,0,0,93.14285714285714
2024-02-17 20:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,8.9,8.9,100.0,0.1,3.6,10.1,1034.4,0.0,,0,0,106.57142857142857
2024-02-17 21:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,8.7,8.7,100.0,0.0,3.6,6.5,1034.2,0.0,,0,0,115.25
2024-02-17 22:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,8.5,8.4,99.0,0.0,7.2,8.3,1034.6,0.0,,0,0,128.42857142857142
2024-02-17 23:00:00,,9.7,8.5,10.8,4.5,0.0,2.9,14.4,1030.2,8.7,8.6,99.0,0.0,0.0,7.9,1034.6,0.0,,0,0,119.57142857142857
